id,register_number,install_location_name,install_address,install_address_detail,install_type_name,install_date,available_time,open_days,use_everyday,everyone_allow,rank,latitude,longitude,updated_at,note
334714,634714,三井のリハウス溝の口センター,川崎市高津区久本3-6-1,パークシティ溝の口A棟 1F,会社・事業所,2023年12月15日,09:30 - 18:00 (24時間表記),月曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,False,条件付で認める,A,35.59880741747339,139.61512684822085,2025年12月26日 13:49,GW・夏期・年末年始の長期休みあり
350298,650298,サンドラッグ　溝ノ口店,川崎市高津区溝口１－１３－５,サンドラッグ店舗内入口またはレジ付近,商業施設 (デパート、駅ビル、商店街、コンビニ等),2023年09月10日,10:00 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,B,35.599915,139.6136242,2023年12月02日 16:06,
10347,310347,養護老人ホーム恵楽園,川崎市高津区下作延2-26-1,3階当直室,介護、福祉施設,2024年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5972567,139.6054694,2024年07月04日 16:14,
10319,310319,北部身体障害者福祉会館,川崎市高津区溝口1-18-16,1階事務室,介護、福祉施設,2024年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日,False,認める,A,35.60111835035259,139.61403990986582,2024年07月05日 13:12,
314690,614690,みぞのくち市税事務所,川崎市高津区下作延2-7-60,2階玄関風除室,その他の不特定多数が利用する公的施設,2022年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.5994261,139.6065275,2025年06月16日 11:26,
373868,673868,中部児童相談所,川崎市高津区久本1-4-1,事務室入口,介護、福祉施設,2022年04月01日,08:30 - 17:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5976321072,139.6099799262,2024年12月05日 10:30,閉庁時間は使用不可
392163,692163,神奈川労働局　川崎北労働基準監督署,川崎市高津区溝口1-21-9,川崎北労働基準監督署,その他の不特定多数が利用する公的施設,2025年01月23日,08:30 - 17:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,B,35.5996497938,139.6153143989,2025年08月18日 18:19,
393232,693232,川崎市住宅供給公社　溝ノ口事務所,川崎市高津区溝口1丁目5番5号, 溝ノ口ビル2階  窓口カウンター執務スペース側,会社・事業所,2025年09月29日,08:30 - 17:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,条件付で認める,A,35.59857187574825,139.61339951626783,2025年10月01日 13:32,ビル全館停電時等を除く
393122,693122,セブン‐イレブン　川崎梶ケ谷３丁目店,川崎市高津区梶ケ谷3-6-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.589446072,139.6046237522,2025年10月06日 11:14,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
7702,307702,高津老人いこいの家,川崎市高津区久本3-6-22,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.59878996996195,139.6178680492174,2025年12月10日 15:43,
122086,422086,久本小学校,川崎市高津区久本3-11-3,職員玄関横,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.595278231574206,139.6178852317098,2025年07月18日 16:32,
331660,631660,高津高校,川崎市高津区久本3-11-1,体育教官室,学校・保育施設 (小中学校、高校、大学、各種学校等),2021年02月22日,06:30 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.596059387547825,139.61665571512364,2025年07月22日 09:15,
7694,307694,末長老人いこいの家,川崎市高津区末長2-27-2,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,B,35.58882202125572,139.61162586740102,2025年12月10日 15:45,
122093,422093,東高津中学校,川崎市高津区末長4-1-1,1階ピロティ,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:15 - 16:45 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.591899955742946,139.6211097303785,2025年12月22日 15:20,
10345,310345,高津老人福祉・地域交流センター,川崎市高津区末長3-24-4,1階事務室内,介護、福祉施設,2024年04月01日,09:00 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.588548845708836,139.61826578353794,2025年07月10日 11:32,
241325,541325,福祉パルたかつ,川崎市高津区溝口1-6-10 てくのかわさき3階,事務室,介護、福祉施設,2022年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日,False,認める,A,35.5988289,139.6140131,2024年12月04日 09:16,火・木曜は21時00分まで使用可能
346786,646786,クレール溝の口　１階エレベーターホール,川崎市高津区溝口１－７－６,クレール溝の口１階エレベーターホール,集合住宅 (マンション、団地等),2020年04月11日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,A,35.599551375812055,139.61408196671982,2020年04月11日 20:35,マンションエレベーターホールのオートロック内側に設置
348859,648859,レディースクリニック溝の口,川崎市高津区久本3-3-3　ザ・344ビル　2階,診察室,医療施設 (病院・診療所・医院等),2020年03月26日,09:00 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.5971625,139.6141936,2020年07月16日 11:07,
393099,693099,セブン‐イレブン　川崎下野毛３丁目店,川崎市高津区下野毛3-4-3,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.59451085293998,139.6380060519189,2025年10月06日 11:10,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393106,693106,セブン‐イレブン　川崎上小田中１丁目店,川崎市中原区上小田中1-29-24,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5921937391,139.62890625,2025年10月06日 11:12,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
378428,678428,高橋昌也税理士･FP事務所,川崎市高津区坂戸2-17-7,事務所建物内,会社・事業所,2024年02月14日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,B,35.5952294922,139.6266498481,2024年04月12日 11:48,
314855,614855,東高津こども文化センター,川崎市高津区下野毛1-3-2,2階事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.59743319626018,139.63667008287302,2025年07月10日 11:52,
393100,693100,セブン‐イレブン　川崎大ヶ谷戸店,川崎市中原区上小田中1-2-16,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5904079861,139.6344463433,2025年10月06日 11:10,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393101,693101,セブン‐イレブン　武蔵新城北口店,川崎市中原区上新城2-8-7,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5876595052,139.6300423177,2025年10月06日 11:10,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
384416,684416,あゆみ製薬株式会社多摩川工場,川崎市高津区下野毛3-13-1,事務所玄関,会社・事業所,2024年11月01日,08:30 - 17:15 (24時間表記),土曜日 - 日曜日 - 祝日,False,認める,A,35.59557956312372,139.64043617248538,2024年11月07日 17:05,
378427,678427,高橋昌也税理士･FP事務所,川崎市高津区坂戸2-17-7,自宅内または車内（トヨタ・ルーミー）,自宅・自家用車内,2024年02月14日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,B,35.5952294922,139.6266498481,2024年04月12日 11:35,インターホンを押してください。
393083,693083,セブン‐イレブン　川崎西下橋店,川崎市中原区宮内1-22-2,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5919995117,139.6386764865,2025年10月06日 11:03,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393107,693107,セブン‐イレブン　川崎坂戸２丁目店,川崎市高津区坂戸2-8-5,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5957679579,139.6261051432,2025年10月06日 11:12,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
122112,422112,宮内小学校,川崎市中原区宮内2-4-1,1階職員室外壁校庭側,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.58885879629564,139.64138846424248,2025年12月12日 19:13,
331665,631665,生活づくり支援ホーム下野毛,川崎市高津区下野毛1-7-16,1階入口玄関,介護、福祉施設,2018年02月19日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5989353,139.6372583,2023年11月20日 17:12,
7703,307703,東高津老人いこいの家,川崎市高津区下野毛1-3-2,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5973881,139.6366472,2024年07月05日 09:39,
393082,693082,セブン‐イレブン　川崎宮内１丁目店,川崎市中原区宮内1-1-11,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5917111545,139.6434988064,2025年10月06日 11:03,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
366189,666189,サンドラッグ川崎宮内,川崎市中原区宮内　２－２５－１７,サンドラッグ店舗内入口またはレジ付近,商業施設 (デパート、駅ビル、商店街、コンビニ等),2022年10月10日,09:00 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,B,35.59221805058422,139.63566720486224,2022年12月01日 14:58,
369737,669737,キヤノン株式会社　玉川事業所（1Fエントランス）,川崎市高津区下野毛３丁目１６−１,玉川事業所,会社・事業所,2023年06月12日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.596456331033714,139.64061319828036,2023年06月08日 14:09,
378155,678155,住友電設川崎テクニカルセンター,川崎市高津区下野毛3-9-23,住友電設川崎テクニカルセンター １Ｆ正面玄関入口 管理事務室前,会社・事業所,2024年03月28日,00:00 - 00:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.593546820471055,139.6390736461421,2024年04月02日 17:21,月曜日～金曜日（２４時間営業）
122115,422115,大谷戸小学校,川崎市中原区上小田中1-27-1,低学年昇降口横,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:15 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.590961498692025,139.6318643687846,2025年12月12日 19:16,
314851,614851,大戸こども文化センター,川崎市中原区上小田中2-24-1,事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.586763367965446,139.6372550725937,2024年12月05日 10:00,
362830,662830,佐川急便（株）　川崎営業所,川崎市中原区宮内2-26-15,川崎営業所,会社・事業所,2022年04月01日,08:00 - 19:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,A,35.59245772615182,139.63675081729892,2022年06月30日 15:01,
332517,632517,はるひ野保育園,川崎市麻生区はるひ野2-7-1,玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2018年06月28日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,条件付で認める,D,35.615991369048665,139.4670581817627,2018年09月13日 17:38,
386330,686330,サンドラッグフォレストモール川崎黒川,川崎市麻生区南黒川　１番７号,サンドラッグ店舗内入口またはレジ付近,商業施設 (デパート、駅ビル、商店街、コンビニ等),2024年11月26日,10:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,条件付で認める,B,35.6127126736,139.4700398763,2025年01月13日 15:01,
393191,693191,セブン‐イレブン　川崎はるひ野店,川崎市麻生区はるひ野5-1-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.6190950521,139.4669940864,2025年10月06日 11:31,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
348715,648715,はるひ野中学校,川崎市麻生区はるひ野4-8-1,小アリーナ前の担架ケースの中,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:00 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.618424736911976,139.4610875754372,2025年07月22日 09:04,
391791,691791,カスタッチこどもclub,川崎市麻生区はるひ野５－３－７,カスタッチこどもclub,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年08月04日,07:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,条件付で認める,A,35.6180593533,139.466629503,2025年08月04日 15:16,
34765,334765,黒川青少年野外活動センター,川崎市麻生区黒川313-9,1階受付窓口,その他の不特定多数が利用する公的施設,2019年08月21日,09:00 - 16:30 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.6109461,139.4701969,2023年07月04日 08:58,
380232,680232,日興通信株式会社　多摩技術センター,川崎市麻生区南黒川9-1,4階廊下,会社・事業所,2024年06月21日,09:00 - 17:30 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.6139992947,139.4701554362,2024年06月27日 10:15,
392461,692461,はぴねす黒川,川崎市麻生区黒川3-1-1セントリビエ1階2号室,表玄関内側,介護、福祉施設,2025年08月28日,10:00 - 19:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.613003201,139.4672998047,2025年08月28日 19:18,放課後：平日10：00～19：00、土日祝8：30～17：30/学休日金曜日：10：00～19：00それ以外：8：30～17：30
348709,648709,はるひ野小学校,川崎市麻生区はるひ野4-8-1,地域交流センター前,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:00 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.6175978,139.4613197,2025年07月18日 17:19,
122052,422052,栗木台小学校,川崎市麻生区栗木台5-15-1,2階職員室外階段,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.61155734692116,139.4768891750391,2025年12月12日 18:53,
330984,630984,主都福音キリスト教会,川崎市麻生区百合丘1-18-8,主都福音キリスト教会玄関,その他の不特定多数が利用する民間施設,2018年07月17日,09:30 - 17:00 (24時間表記),火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日,False,認める,D,35.60760047916649,139.51572954654694,2018年07月18日 14:03,
393201,693201,セブン‐イレブン　川崎百合丘店,川崎市麻生区百合丘1ｰ24ｰ11,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.6104307726,139.5190540907,2025年10月06日 11:32,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
352127,652127,小学館アカデミー　新ゆり山手保育園,川崎市麻生区万福寺4-19 プライムアリーナ新百合ヶ丘1階,事務室,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年10月27日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.607517612444816,139.50585365295413,2020年12月14日 10:38,
264915,564915,高石保育園,川崎市麻生区高石1-14-15,1階廊下（非常ベル上）,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.61024265763297,139.51418534508775,2022年11月21日 15:08,
314873,614873,千代ケ丘こども文化センター,川崎市麻生区千代ケ丘1-20-60,事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.609523832609774,139.50643247379048,2024年12月05日 10:19,
7720,307720,千代ケ丘老人いこいの家,川崎市麻生区千代ケ丘6-3-22,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.615437920140444,139.51047241687775,2025年12月12日 11:32,
393200,693200,セブン‐イレブン　川崎万福寺３丁目店,川崎市麻生区万福寺3-7-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.60730523,139.5075702582,2025年10月06日 11:32,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
122045,422045,西生田中学校,川崎市麻生区高石3-25-1,1年昇降口前,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.61595334163188,139.51900913707505,2025年12月22日 15:11,
122050,422050,百合丘小学校,川崎市麻生区百合丘2-1-2,1階職員玄関前,学校・保育施設 (小中学校、高校、大学、各種学校等),2019年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,D,35.6076218499877,139.51441478118795,2023年07月04日 13:59,
366543,666543,百合丘小学校,川崎市麻生区百合丘2-1-2,体育館,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.6070933702,139.514362793,2025年07月18日 17:20,
34990,334990,千代ヶ丘小学校,川崎市麻生区千代ヶ丘8-9-1,職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.61714304162295,139.50347281706854,2025年12月12日 18:21,
122048,422048,西生田小学校,川崎市麻生区細山2-2-1,ピロティ脇,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.61692024401257,139.51918857692363,2025年07月18日 11:49,
384427,684427,有楽自治会館,川崎市麻生区千代ケ丘5-9-68,有楽自治会館入口右側,その他,2024年10月18日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.61394170068287,139.50679772030816,2024年11月08日 11:31,
122096,422096,南生田小学校,川崎市多摩区南生田3-1-1,1階職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.60647959200305,139.53397393226624,2025年12月12日 19:09,
393186,693186,セブン‐イレブン　川崎栗谷店,川崎市多摩区三田4-10-26,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.611507704,139.5407161458,2025年10月06日 11:30,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
34983,334983,南菅小学校,川崎市多摩区菅馬場3-25-1,職員昇降口,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:25 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.622772954752,139.5321773885371,2025年07月17日 10:15,
393188,693188,セブン‐イレブン　川崎生田７丁目店,川崎市多摩区生田7-11-8,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.615481137359495,139.54133927454626,2025年10月06日 11:30,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
356308,656308,生田中学校特別創作活動センター,川崎市多摩区三田2-3303-1,1階事務所前,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,07:30 - 21:30 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認めない,C,35.613392206193225,139.54646256884539,2023年11月20日 13:13,
234121,534121,多摩区役所生田出張所,川崎市多摩区生田7-16-1,1階情報コーナー,その他の不特定多数が利用する公的施設,2019年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,D,35.61595648151589,139.54195677341724,2023年11月15日 10:57,
355158,655158,神奈川県横浜川崎治水事務所川崎治水センター,川崎市多摩区生田4-25-1,１階事務室,会社・事業所,2021年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,C,35.6207831,139.5429597,2021年04月30日 10:14,平日午前８時30分から午後5時15分までは職員が滞在しているため、職員に使用許可を得てください。また、その他の時間帯は警備員が常駐しておりますので、警備員に使用許可を得てください。
122101,422101,生田中学校,川崎市多摩区三田2-5420-2,３年昇降口外,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.61228683865887,139.5457951247954,2025年12月22日 15:23,
7719,307719,南菅老人いこいの家,川崎市多摩区菅馬場3-26-1,受付,介護、福祉施設,2024年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.6229214,139.5333022,2024年07月05日 10:12,
34985,334985,生田小学校,川崎市多摩区生田7-22-1,職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.617055824018344,139.54192104942194,2025年07月17日 10:24,
393187,693187,セブン‐イレブン　川崎三田１丁目店,川崎市多摩区三田1-1-7,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.614867079,139.5451285807,2025年10月06日 11:30,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393189,693189,セブン‐イレブン　川崎栗谷３丁目店,川崎市多摩区栗谷3-2-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.6144514974,139.5386246745,2025年10月06日 11:30,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
264916,564916,生田保育園,川崎市多摩区西生田3-15-10,事務室入口脇,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.61194867490794,139.52867398141404,2022年11月21日 14:53,
122099,422099,南菅中学校,川崎市多摩区菅馬場4-1-1,校舎、体育館の渡り廊下,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:15 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.62258047892525,139.53009518987528,2025年12月22日 15:22,
354520,654520,てるた歯科クリニック,川崎市多摩区西生田4-12-1,スベール　診療所内,医療施設 (病院・診療所・医院等),2021年02月24日,09:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 金曜日 - 土曜日 - 日曜日,False,条件付で認める,C,35.6131611,139.5271669,2021年03月31日 15:39,
7701,307701,錦ケ丘老人いこいの家,川崎市多摩区栗谷3-28-2,受付,介護、福祉施設,2024年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.612951735662364,139.53538525714976,2025年07月10日 11:26,
